id	name	description	synonyms	organism
ENSG00000136682	CBWD2	COBW domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17907]	[]	NCBI:txid9606
ENSG00000005421	PON1	paraoxonase 1 [Source:HGNC Symbol;Acc:HGNC:9204]	[]	NCBI:txid9606
ENSG00000262139	ANO4	anoctamin 4 [Source:HGNC Symbol;Acc:HGNC:23837]	[]	NCBI:txid9606
ENSG00000118733	OLFM3	olfactomedin 3 [Source:HGNC Symbol;Acc:HGNC:17990]	[]	NCBI:txid9606
ENSG00000110063	DCPS	decapping enzyme, scavenger [Source:HGNC Symbol;Acc:HGNC:29812]	[]	NCBI:txid9606
ENSG00000133488	SEC14L4	SEC14 like lipid binding 4 [Source:HGNC Symbol;Acc:HGNC:20627]	[]	NCBI:txid9606
ENSG00000172238	ATOH1	atonal bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:797]	[]	NCBI:txid9606
ENSG00000162877	PM20D1	peptidase M20 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26518]	[]	NCBI:txid9606
ENSG00000128596	CCDC136	coiled-coil domain containing 136 [Source:HGNC Symbol;Acc:HGNC:22225]	[]	NCBI:txid9606
ENSG00000172457	OR9G4	olfactory receptor family 9 subfamily G member 4 [Source:HGNC Symbol;Acc:HGNC:15322]	[]	NCBI:txid9606
ENSG00000277403	ENSG00000277403		[]	NCBI:txid9606
ENSG00000276011	KIR2DL2	killer cell immunoglobulin like receptor, two Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6330]	[]	NCBI:txid9606
ENSG00000114353	GNAI2	G protein subunit alpha i2 [Source:HGNC Symbol;Acc:HGNC:4385]	[]	NCBI:txid9606
ENSG00000156574	NODAL	nodal growth differentiation factor [Source:HGNC Symbol;Acc:HGNC:7865]	[]	NCBI:txid9606
ENSG00000285708	ENSG00000285708	novel protein	[]	NCBI:txid9606
ENSG00000183921	SDR42E2	short chain dehydrogenase/reductase family 42E, member 2 [Source:HGNC Symbol;Acc:HGNC:35414]	[]	NCBI:txid9606
ENSG00000187151	ANGPTL5	angiopoietin like 5 [Source:HGNC Symbol;Acc:HGNC:19705]	[]	NCBI:txid9606
ENSG00000144635	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:18745]	[]	NCBI:txid9606
ENSG00000250067	YJEFN3	YjeF N-terminal domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24785]	[]	NCBI:txid9606
ENSG00000280291	ENSG00000280291	TEC	[]	NCBI:txid9606
ENSG00000198535	C2CD4A	C2 calcium dependent domain containing 4A [Source:HGNC Symbol;Acc:HGNC:33627]	[]	NCBI:txid9606
ENSG00000116793	PHTF1	putative homeodomain transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:8939]	[]	NCBI:txid9606
ENSG00000278216	UGT2A3	UDP glucuronosyltransferase family 2 member A3 [Source:HGNC Symbol;Acc:HGNC:28528]	[]	NCBI:txid9606
ENSG00000136295	TTYH3	tweety family member 3 [Source:HGNC Symbol;Acc:HGNC:22222]	[]	NCBI:txid9606
ENSG00000167034	NKX3-1	NK3 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:7838]	[]	NCBI:txid9606
ENSG00000119616	FCF1	FCF1 rRNA-processing protein [Source:HGNC Symbol;Acc:HGNC:20220]	[]	NCBI:txid9606
ENSG00000077150	NFKB2	nuclear factor kappa B subunit 2 [Source:HGNC Symbol;Acc:HGNC:7795]	[]	NCBI:txid9606
ENSG00000279946	ENSG00000279946	novel transcript, sense intronic to RASSF5	[]	NCBI:txid9606
ENSG00000188747	NOXA1	NADPH oxidase activator 1 [Source:HGNC Symbol;Acc:HGNC:10668]	[]	NCBI:txid9606
ENSG00000280009	ENSG00000280009	novel transcript	[]	NCBI:txid9606
ENSG00000124786	SLC35B3	solute carrier family 35 member B3 [Source:HGNC Symbol;Acc:HGNC:21601]	[]	NCBI:txid9606
ENSG00000172831	CES2	carboxylesterase 2 [Source:HGNC Symbol;Acc:HGNC:1864]	[]	NCBI:txid9606
ENSG00000183145	RIPPLY3	ripply transcriptional repressor 3 [Source:HGNC Symbol;Acc:HGNC:3047]	[]	NCBI:txid9606
ENSG00000279146	ENSG00000279146	novel transcript	[]	NCBI:txid9606
ENSG00000197471	SPN	sialophorin [Source:HGNC Symbol;Acc:HGNC:11249]	[]	NCBI:txid9606
ENSG00000145920	CPLX2	complexin 2 [Source:HGNC Symbol;Acc:HGNC:2310]	[]	NCBI:txid9606
ENSG00000135638	EMX1	empty spiracles homeobox 1 [Source:HGNC Symbol;Acc:HGNC:3340]	[]	NCBI:txid9606
ENSG00000112425	EPM2A	EPM2A glucan phosphatase, laforin [Source:HGNC Symbol;Acc:HGNC:3413]	[]	NCBI:txid9606
ENSG00000163879	DNALI1	dynein axonemal light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:14353]	[]	NCBI:txid9606
ENSG00000185028	LRRC14B	leucine rich repeat containing 14B [Source:HGNC Symbol;Acc:HGNC:37268]	[]	NCBI:txid9606
ENSG00000176788	BASP1	brain abundant membrane attached signal protein 1 [Source:HGNC Symbol;Acc:HGNC:957]	[]	NCBI:txid9606
ENSG00000163481	RNF25	ring finger protein 25 [Source:HGNC Symbol;Acc:HGNC:14662]	[]	NCBI:txid9606
ENSG00000111666	CHPT1	choline phosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:17852]	[]	NCBI:txid9606
ENSG00000177963	RIC8A	RIC8 guanine nucleotide exchange factor A [Source:HGNC Symbol;Acc:HGNC:29550]	[]	NCBI:txid9606
ENSG00000134216	CHIA	chitinase acidic [Source:HGNC Symbol;Acc:HGNC:17432]	[]	NCBI:txid9606
ENSG00000100968	NFATC4	nuclear factor of activated T cells 4 [Source:HGNC Symbol;Acc:HGNC:7778]	[]	NCBI:txid9606
ENSG00000111049	MYF5	myogenic factor 5 [Source:HGNC Symbol;Acc:HGNC:7565]	[]	NCBI:txid9606
ENSG00000158315	RHBDL2	rhomboid like 2 [Source:HGNC Symbol;Acc:HGNC:16083]	[]	NCBI:txid9606
ENSG00000135047	CTSL	cathepsin L [Source:HGNC Symbol;Acc:HGNC:2537]	[]	NCBI:txid9606
ENSG00000165030	NFIL3	nuclear factor, interleukin 3 regulated [Source:HGNC Symbol;Acc:HGNC:7787]	[]	NCBI:txid9606
ENSG00000122642	FKBP9	FKBP prolyl isomerase 9 [Source:HGNC Symbol;Acc:HGNC:3725]	[]	NCBI:txid9606
ENSG00000171817	ZNF540	zinc finger protein 540 [Source:HGNC Symbol;Acc:HGNC:25331]	[]	NCBI:txid9606
ENSG00000173503	LTA	lymphotoxin alpha [Source:HGNC Symbol;Acc:HGNC:6709]	[]	NCBI:txid9606
ENSG00000152795	HNRNPDL	heterogeneous nuclear ribonucleoprotein D like [Source:HGNC Symbol;Acc:HGNC:5037]	[]	NCBI:txid9606
ENSG00000170128	GPR25	G protein-coupled receptor 25 [Source:HGNC Symbol;Acc:HGNC:4480]	[]	NCBI:txid9606
ENSG00000143702	CEP170	centrosomal protein 170 [Source:HGNC Symbol;Acc:HGNC:28920]	[]	NCBI:txid9606
ENSG00000175809	CBLL2	Cbl proto-oncogene like 2 [Source:HGNC Symbol;Acc:HGNC:26371]	[]	NCBI:txid9606
ENSG00000153015	CWC27	CWC27 spliceosome associated cyclophilin [Source:HGNC Symbol;Acc:HGNC:10664]	[]	NCBI:txid9606
ENSG00000268182	SMIM17	small integral membrane protein 17 [Source:HGNC Symbol;Acc:HGNC:27114]	[]	NCBI:txid9606
ENSG00000234101	OR2W1	olfactory receptor family 2 subfamily W member 1 [Source:HGNC Symbol;Acc:HGNC:8281]	[]	NCBI:txid9606
ENSG00000153233	PTPRR	protein tyrosine phosphatase receptor type R [Source:HGNC Symbol;Acc:HGNC:9680]	[]	NCBI:txid9606
ENSG00000283742	ENSG00000283742		[]	NCBI:txid9606
ENSG00000184216	IRAK1	interleukin 1 receptor associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:6112]	[]	NCBI:txid9606
ENSG00000219073	CELA3B	chymotrypsin like elastase 3B [Source:HGNC Symbol;Acc:HGNC:15945]	[]	NCBI:txid9606
ENSG00000116688	MFN2	mitofusin 2 [Source:HGNC Symbol;Acc:HGNC:16877]	[]	NCBI:txid9606
ENSG00000189253	TRIM64B	tripartite motif containing 64B [Source:HGNC Symbol;Acc:HGNC:37147]	[]	NCBI:txid9606
ENSG00000226841	MCCD1	mitochondrial coiled-coil domain 1 [Source:HGNC Symbol;Acc:HGNC:20668]	[]	NCBI:txid9606
ENSG00000185920	PTCH1	patched 1 [Source:HGNC Symbol;Acc:HGNC:9585]	[]	NCBI:txid9606
ENSG00000283780	MAML1	mastermind like transcriptional coactivator 1 [Source:HGNC Symbol;Acc:HGNC:13632]	[]	NCBI:txid9606
ENSG00000166024	R3HCC1L	R3H domain and coiled-coil containing 1 like [Source:HGNC Symbol;Acc:HGNC:23512]	[]	NCBI:txid9606
ENSG00000185127	C6orf120	chromosome 6 open reading frame 120 [Source:HGNC Symbol;Acc:HGNC:21247]	[]	NCBI:txid9606
ENSG00000065833	ME1	malic enzyme 1 [Source:HGNC Symbol;Acc:HGNC:6983]	[]	NCBI:txid9606
ENSG00000275722	LYZL6	lysozyme like 6 [Source:HGNC Symbol;Acc:HGNC:29614]	[]	NCBI:txid9606
ENSG00000149658	YTHDF1	YTH N6-methyladenosine RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:15867]	[]	NCBI:txid9606
ENSG00000103496	STX4	syntaxin 4 [Source:HGNC Symbol;Acc:HGNC:11439]	[]	NCBI:txid9606
ENSG00000106080	FKBP14	FKBP prolyl isomerase 14 [Source:HGNC Symbol;Acc:HGNC:18625]	[]	NCBI:txid9606
ENSG00000137038	DMAC1	distal membrane arm assembly complex 1 [Source:HGNC Symbol;Acc:HGNC:30536]	[]	NCBI:txid9606
ENSG00000158604	TMED4	transmembrane p24 trafficking protein 4 [Source:HGNC Symbol;Acc:HGNC:22301]	[]	NCBI:txid9606
ENSG00000166529	ZSCAN21	zinc finger and SCAN domain containing 21 [Source:HGNC Symbol;Acc:HGNC:13104]	[]	NCBI:txid9606
ENSG00000089486	CDIP1	cell death inducing p53 target 1 [Source:HGNC Symbol;Acc:HGNC:13234]	[]	NCBI:txid9606
ENSG00000162891	IL20	interleukin 20 [Source:HGNC Symbol;Acc:HGNC:6002]	[]	NCBI:txid9606
ENSG00000177938	CAPZA3	capping actin protein of muscle Z-line subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:24205]	[]	NCBI:txid9606
ENSG00000279411	ENSG00000279411	TEC	[]	NCBI:txid9606
ENSG00000231676	OR2J2	olfactory receptor family 2 subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:8260]	[]	NCBI:txid9606
ENSG00000150045	KLRF1	killer cell lectin like receptor F1 [Source:HGNC Symbol;Acc:HGNC:13342]	[]	NCBI:txid9606
ENSG00000285365	DEFB135	defensin beta 135 [Source:HGNC Symbol;Acc:HGNC:32400]	[]	NCBI:txid9606
ENSG00000165953	SERPINA12	serpin family A member 12 [Source:HGNC Symbol;Acc:HGNC:18359]	[]	NCBI:txid9606
ENSG00000132481	TRIM47	tripartite motif containing 47 [Source:HGNC Symbol;Acc:HGNC:19020]	[]	NCBI:txid9606
ENSG00000278494	RRN3	RRN3 homolog, RNA polymerase I transcription factor [Source:HGNC Symbol;Acc:HGNC:30346]	[]	NCBI:txid9606
ENSG00000213639	PPP1CB	protein phosphatase 1 catalytic subunit beta [Source:HGNC Symbol;Acc:HGNC:9282]	[]	NCBI:txid9606
ENSG00000278644	PCGF2	polycomb group ring finger 2 [Source:HGNC Symbol;Acc:HGNC:12929]	[]	NCBI:txid9606
ENSG00000146094	DOK3	docking protein 3 [Source:HGNC Symbol;Acc:HGNC:24583]	[]	NCBI:txid9606
ENSG00000224531	SMIM13	small integral membrane protein 13 [Source:HGNC Symbol;Acc:HGNC:27356]	[]	NCBI:txid9606
ENSG00000282798	ENSG00000282798	TEC	[]	NCBI:txid9606
ENSG00000133302	SLF1	SMC5-SMC6 complex localization factor 1 [Source:HGNC Symbol;Acc:HGNC:25408]	[]	NCBI:txid9606
ENSG00000103150	MLYCD	malonyl-CoA decarboxylase [Source:HGNC Symbol;Acc:HGNC:7150]	[]	NCBI:txid9606
ENSG00000006468	ETV1	ETS variant transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3490]	[]	NCBI:txid9606
ENSG00000106052	TAX1BP1	Tax1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11575]	[]	NCBI:txid9606
ENSG00000216649	GAGE12E	G antigen 12E [Source:HGNC Symbol;Acc:HGNC:31905]	[]	NCBI:txid9606
ENSG00000183066	WBP2NL	WBP2 N-terminal like [Source:HGNC Symbol;Acc:HGNC:28389]	[]	NCBI:txid9606
ENSG00000219438	TAFA5	TAFA chemokine like family member 5 [Source:HGNC Symbol;Acc:HGNC:21592]	[]	NCBI:txid9606
ENSG00000239474	KLHL41	kelch like family member 41 [Source:HGNC Symbol;Acc:HGNC:16905]	[]	NCBI:txid9606
ENSG00000099624	ATP5F1D	ATP synthase F1 subunit delta [Source:HGNC Symbol;Acc:HGNC:837]	[]	NCBI:txid9606
ENSG00000055118	KCNH2	potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251]	[]	NCBI:txid9606
ENSG00000171928	TVP23B	trans-golgi network vesicle protein 23 homolog B [Source:HGNC Symbol;Acc:HGNC:20399]	[]	NCBI:txid9606
ENSG00000241476	SSX2	SSX family member 2 [Source:HGNC Symbol;Acc:HGNC:11336]	[]	NCBI:txid9606
ENSG00000137656	BUD13	BUD13 homolog [Source:HGNC Symbol;Acc:HGNC:28199]	[]	NCBI:txid9606
ENSG00000149262	INTS4	integrator complex subunit 4 [Source:HGNC Symbol;Acc:HGNC:25048]	[]	NCBI:txid9606
ENSG00000275421	KIR2DS1	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6333]	[]	NCBI:txid9606
ENSG00000226171	DHX16	DEAH-box helicase 16 [Source:HGNC Symbol;Acc:HGNC:2739]	[]	NCBI:txid9606
ENSG00000128394	APOBEC3F	apolipoprotein B mRNA editing enzyme catalytic subunit 3F [Source:HGNC Symbol;Acc:HGNC:17356]	[]	NCBI:txid9606
ENSG00000230463	HLA-DRB3	major histocompatibility complex, class II, DR beta 3 [Source:HGNC Symbol;Acc:HGNC:4951]	[]	NCBI:txid9606
ENSG00000280284	ENSG00000280284	TEC	[]	NCBI:txid9606
ENSG00000274729	DEFB105B	defensin beta 105B [Source:HGNC Symbol;Acc:HGNC:29930]	[]	NCBI:txid9606
ENSG00000144119	C1QL2	complement C1q like 2 [Source:HGNC Symbol;Acc:HGNC:24181]	[]	NCBI:txid9606
ENSG00000206561	COLQ	collagen like tail subunit of asymmetric acetylcholinesterase [Source:HGNC Symbol;Acc:HGNC:2226]	[]	NCBI:txid9606
ENSG00000155903	RASA2	RAS p21 protein activator 2 [Source:HGNC Symbol;Acc:HGNC:9872]	[]	NCBI:txid9606
ENSG00000087502	ERGIC2	ERGIC and golgi 2 [Source:HGNC Symbol;Acc:HGNC:30208]	[]	NCBI:txid9606
ENSG00000130830	MPP1	membrane palmitoylated protein 1 [Source:HGNC Symbol;Acc:HGNC:7219]	[]	NCBI:txid9606
ENSG00000168060	NAALADL1	N-acetylated alpha-linked acidic dipeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:23536]	[]	NCBI:txid9606
ENSG00000285032	MTMR9	myotubularin related protein 9 [Source:HGNC Symbol;Acc:HGNC:14596]	[]	NCBI:txid9606
ENSG00000268543	ENSG00000268543	novel transcript	[]	NCBI:txid9606
ENSG00000233564	PRR3	proline rich 3 [Source:HGNC Symbol;Acc:HGNC:21149]	[]	NCBI:txid9606
ENSG00000204628	RACK1	receptor for activated C kinase 1 [Source:HGNC Symbol;Acc:HGNC:4399]	[]	NCBI:txid9606
ENSG00000213719	CLIC1	chloride intracellular channel 1 [Source:HGNC Symbol;Acc:HGNC:2062]	[]	NCBI:txid9606
ENSG00000211662	IGLV3-21	immunoglobulin lambda variable 3-21 [Source:HGNC Symbol;Acc:HGNC:5905]	[]	NCBI:txid9606
ENSG00000130733	YIPF2	Yip1 domain family member 2 [Source:HGNC Symbol;Acc:HGNC:28476]	[]	NCBI:txid9606
ENSG00000164691	TAGAP	T cell activation RhoGTPase activating protein [Source:HGNC Symbol;Acc:HGNC:15669]	[]	NCBI:txid9606
ENSG00000181090	EHMT1	euchromatic histone lysine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24650]	[]	NCBI:txid9606
ENSG00000129255	MPDU1	mannose-P-dolichol utilization defect 1 [Source:HGNC Symbol;Acc:HGNC:7207]	[]	NCBI:txid9606
ENSG00000132016	BRME1	break repair meiotic recombinase recruitment factor 1 [Source:HGNC Symbol;Acc:HGNC:28153]	[]	NCBI:txid9606
ENSG00000288451	ENSG00000288451	TEC	[]	NCBI:txid9606
ENSG00000274473	SCT	secretin [Source:HGNC Symbol;Acc:HGNC:10607]	[]	NCBI:txid9606
ENSG00000236126	CT47A3	cancer/testis antigen family 47 member A3 [Source:HGNC Symbol;Acc:HGNC:33284]	[]	NCBI:txid9606
ENSG00000187068	C3orf70	chromosome 3 open reading frame 70 [Source:HGNC Symbol;Acc:HGNC:33731]	[]	NCBI:txid9606
ENSG00000281897	TCF20	transcription factor 20 [Source:HGNC Symbol;Acc:HGNC:11631]	[]	NCBI:txid9606
ENSG00000116731	PRDM2	PR/SET domain 2 [Source:HGNC Symbol;Acc:HGNC:9347]	[]	NCBI:txid9606
ENSG00000274971	ENSG00000274971	Novel priotein, similar to killer cell immunoglobulin-like receptor protein	[]	NCBI:txid9606
ENSG00000173627	APOBEC4	apolipoprotein B mRNA editing enzyme catalytic polypeptide like 4 [Source:HGNC Symbol;Acc:HGNC:32152]	[]	NCBI:txid9606
ENSG00000121335	PRB2	proline rich protein BstNI subfamily 2 [Source:HGNC Symbol;Acc:HGNC:9338]	[]	NCBI:txid9606
ENSG00000106415	GLCCI1	glucocorticoid induced 1 [Source:HGNC Symbol;Acc:HGNC:18713]	[]	NCBI:txid9606
ENSG00000073536	NLE1	notchless homolog 1 [Source:HGNC Symbol;Acc:HGNC:19889]	[]	NCBI:txid9606
ENSG00000281287	ENSG00000281287	novel protein	[]	NCBI:txid9606
ENSG00000132535	DLG4	discs large MAGUK scaffold protein 4 [Source:HGNC Symbol;Acc:HGNC:2903]	[]	NCBI:txid9606
ENSG00000116783	TNNI3K	TNNI3 interacting kinase [Source:HGNC Symbol;Acc:HGNC:19661]	[]	NCBI:txid9606
ENSG00000197889	MEIG1	meiosis/spermiogenesis associated 1 [Source:HGNC Symbol;Acc:HGNC:23429]	[]	NCBI:txid9606
ENSG00000100626	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16 [Source:HGNC Symbol;Acc:HGNC:23233]	[]	NCBI:txid9606
ENSG00000116717	GADD45A	growth arrest and DNA damage inducible alpha [Source:HGNC Symbol;Acc:HGNC:4095]	[]	NCBI:txid9606
ENSG00000227420	MRPS18B	mitochondrial ribosomal protein S18B [Source:HGNC Symbol;Acc:HGNC:14516]	[]	NCBI:txid9606
ENSG00000204392	LSM2	LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:HGNC Symbol;Acc:HGNC:13940]	[]	NCBI:txid9606
ENSG00000064115	TM7SF3	transmembrane 7 superfamily member 3 [Source:HGNC Symbol;Acc:HGNC:23049]	[]	NCBI:txid9606
ENSG00000282758	IGKV1-9	immunoglobulin kappa variable 1-9 [Source:HGNC Symbol;Acc:HGNC:5744]	[]	NCBI:txid9606
ENSG00000285125	ENSG00000285125	novel protein	[]	NCBI:txid9606
ENSG00000163600	ICOS	inducible T cell costimulator [Source:HGNC Symbol;Acc:HGNC:5351]	[]	NCBI:txid9606
ENSG00000186314	PRELID2	PRELI domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28306]	[]	NCBI:txid9606
ENSG00000288373	ENSG00000288373		[]	NCBI:txid9606
ENSG00000139517	LNX2	ligand of numb-protein X 2 [Source:HGNC Symbol;Acc:HGNC:20421]	[]	NCBI:txid9606
ENSG00000170689	HOXB9	homeobox B9 [Source:HGNC Symbol;Acc:HGNC:5120]	[]	NCBI:txid9606
ENSG00000203859	HSD3B2	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2 [Source:HGNC Symbol;Acc:HGNC:5218]	[]	NCBI:txid9606
ENSG00000282130	NSMCE3	NSE3 homolog, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:7677]	[]	NCBI:txid9606
ENSG00000106018	VIPR2	vasoactive intestinal peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:12695]	[]	NCBI:txid9606
ENSG00000236625	C4B	complement C4B (Chido blood group) [Source:HGNC Symbol;Acc:HGNC:1324]	[]	NCBI:txid9606
ENSG00000080224	EPHA6	EPH receptor A6 [Source:HGNC Symbol;Acc:HGNC:19296]	[]	NCBI:txid9606
ENSG00000011243	AKAP8L	A-kinase anchoring protein 8 like [Source:HGNC Symbol;Acc:HGNC:29857]	[]	NCBI:txid9606
ENSG00000285505	ENSG00000285505	novel protein, ATP1A3-RABAC1 readthrough	[]	NCBI:txid9606
ENSG00000288309	SPAG11B	sperm associated antigen 11B [Source:NCBI gene (formerly Entrezgene);Acc:10407]	[]	NCBI:txid9606
ENSG00000125691	RPL23	ribosomal protein L23 [Source:HGNC Symbol;Acc:HGNC:10316]	[]	NCBI:txid9606
ENSG00000279839	ENSG00000279839	TEC	[]	NCBI:txid9606
ENSG00000270806	C17orf50	chromosome 17 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:29581]	[]	NCBI:txid9606
ENSG00000155363	MOV10	Mov10 RISC complex RNA helicase [Source:HGNC Symbol;Acc:HGNC:7200]	[]	NCBI:txid9606
ENSG00000111490	TBC1D30	TBC1 domain family member 30 [Source:HGNC Symbol;Acc:HGNC:29164]	[]	NCBI:txid9606
ENSG00000108107	RPL28	ribosomal protein L28 [Source:HGNC Symbol;Acc:HGNC:10330]	[]	NCBI:txid9606
ENSG00000238205	MPC1L	mitochondrial pyruvate carrier 1 like [Source:HGNC Symbol;Acc:HGNC:44205]	[]	NCBI:txid9606
ENSG00000278935	ENSG00000278935	novel transcript	[]	NCBI:txid9606
ENSG00000229432	C6orf15	chromosome 6 open reading frame 15 [Source:HGNC Symbol;Acc:HGNC:13927]	[]	NCBI:txid9606
ENSG00000277586	NEFL	neurofilament light [Source:HGNC Symbol;Acc:HGNC:7739]	[]	NCBI:txid9606
ENSG00000281974	ENSG00000281974	TEC	[]	NCBI:txid9606
ENSG00000154822	PLCL2	phospholipase C like 2 [Source:HGNC Symbol;Acc:HGNC:9064]	[]	NCBI:txid9606
ENSG00000276293	PIP4K2B	phosphatidylinositol-5-phosphate 4-kinase type 2 beta [Source:HGNC Symbol;Acc:HGNC:8998]	[]	NCBI:txid9606
ENSG00000165861	ZFYVE1	zinc finger FYVE-type containing 1 [Source:HGNC Symbol;Acc:HGNC:13180]	[]	NCBI:txid9606
ENSG00000059573	ALDH18A1	aldehyde dehydrogenase 18 family member A1 [Source:HGNC Symbol;Acc:HGNC:9722]	[]	NCBI:txid9606
ENSG00000099204	ABLIM1	actin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:78]	[]	NCBI:txid9606
ENSG00000278950	ENSG00000278950	novel transcript	[]	NCBI:txid9606
ENSG00000282470	TRBV6-7	T cell receptor beta variable 6-7 (non-functional) [Source:HGNC Symbol;Acc:HGNC:12232]	[]	NCBI:txid9606
ENSG00000116675	DNAJC6	DnaJ heat shock protein family (Hsp40) member C6 [Source:HGNC Symbol;Acc:HGNC:15469]	[]	NCBI:txid9606
ENSG00000058085	LAMC2	laminin subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:6493]	[]	NCBI:txid9606
ENSG00000139291	TMEM19	transmembrane protein 19 [Source:HGNC Symbol;Acc:HGNC:25605]	[]	NCBI:txid9606
ENSG00000279092	ENSG00000279092	TEC	[]	NCBI:txid9606
ENSG00000188986	NELFB	negative elongation factor complex member B [Source:HGNC Symbol;Acc:HGNC:24324]	[]	NCBI:txid9606
ENSG00000102763	VWA8	von Willebrand factor A domain containing 8 [Source:HGNC Symbol;Acc:HGNC:29071]	[]	NCBI:txid9606
ENSG00000164694	FNDC1	fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21184]	[]	NCBI:txid9606
ENSG00000159915	ZNF233	zinc finger protein 233 [Source:HGNC Symbol;Acc:HGNC:30946]	[]	NCBI:txid9606
ENSG00000173285	OR10K1	olfactory receptor family 10 subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:14693]	[]	NCBI:txid9606
ENSG00000073754	CD5L	CD5 molecule like [Source:HGNC Symbol;Acc:HGNC:1690]	[]	NCBI:txid9606
ENSG00000279447	ENSG00000279447	TEC	[]	NCBI:txid9606
ENSG00000134049	IER3IP1	immediate early response 3 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:18550]	[]	NCBI:txid9606
ENSG00000204681	GABBR1	gamma-aminobutyric acid type B receptor subunit 1 [Source:HGNC Symbol;Acc:HGNC:4070]	[]	NCBI:txid9606
ENSG00000107404	DVL1	dishevelled segment polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:3084]	[]	NCBI:txid9606
ENSG00000280016	ENSG00000280016	tec	[]	NCBI:txid9606
ENSG00000100483	VCPKMT	valosin containing protein lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:20352]	[]	NCBI:txid9606
ENSG00000160856	FCRL3	Fc receptor like 3 [Source:HGNC Symbol;Acc:HGNC:18506]	[]	NCBI:txid9606
ENSG00000213462	ERV3-1	endogenous retrovirus group 3 member 1, envelope [Source:HGNC Symbol;Acc:HGNC:3454]	[]	NCBI:txid9606
ENSG00000171703	TCEA2	transcription elongation factor A2 [Source:HGNC Symbol;Acc:HGNC:11614]	[]	NCBI:txid9606
ENSG00000227124	ZNF717	zinc finger protein 717 [Source:HGNC Symbol;Acc:HGNC:29448]	[]	NCBI:txid9606
ENSG00000065427	KARS1	lysyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:6215]	[]	NCBI:txid9606
ENSG00000144744	UBA3	ubiquitin like modifier activating enzyme 3 [Source:HGNC Symbol;Acc:HGNC:12470]	[]	NCBI:txid9606
ENSG00000273238	TMEM271	transmembrane protein 271 [Source:HGNC Symbol;Acc:HGNC:53639]	[]	NCBI:txid9606
ENSG00000183665	TRMT12	tRNA methyltransferase 12 homolog [Source:HGNC Symbol;Acc:HGNC:26091]	[]	NCBI:txid9606
ENSG00000142959	BEST4	bestrophin 4 [Source:HGNC Symbol;Acc:HGNC:17106]	[]	NCBI:txid9606
ENSG00000282566	PRAMEF25	PRAME family member 25 [Source:HGNC Symbol;Acc:HGNC:49179]	[]	NCBI:txid9606
ENSG00000101493	ZNF516	zinc finger protein 516 [Source:HGNC Symbol;Acc:HGNC:28990]	[]	NCBI:txid9606
ENSG00000107669	ATE1	arginyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:782]	[]	NCBI:txid9606
ENSG00000243317	STMP1	short transmembrane mitochondrial protein 1 [Source:HGNC Symbol;Acc:HGNC:41909]	[]	NCBI:txid9606
ENSG00000278699	POTEB3	POTE ankyrin domain family member B3 [Source:HGNC Symbol;Acc:HGNC:51240]	[]	NCBI:txid9606
ENSG00000215704	CELA2B	chymotrypsin like elastase 2B [Source:HGNC Symbol;Acc:HGNC:29995]	[]	NCBI:txid9606
